309.2426684,3.836772045,325.2052829,0.348577159
339.646144,3.905812891,356.0707356,0.409329973
370.0483294,3.983989062,386.4731692,0.485748718
400.4489575,4.073190625,419.7663375,0.602970226
430.8483398,4.171212502,449.1752712,0.697745511
461.5583106,4.299310966,480.5578319,0.850486811
491.6459744,4.375256041,510.9440323,1.041836008
522.0458414,4.469845795,541.3221024,1.290748252
552.4525873,4.515733318,568.7989575,1.573058071
582.8720805,4.471370129,591.9325681,1.844731943
612.5861021,4.294944722,613.617459,2.119738862
637.495216,4.030637301,636.7492302,2.404435668
661.1747628,3.782903531,664.2291106,2.665325867
686.7287367,3.457310561,694.6202259,2.821878463
716.2861338,3.231284913,725.0292075,2.851936672
746.7219559,3.071312611,755.4427386,2.849784985
777.1608036,2.889919548,785.8462588,2.91851082
806.8889717,2.613336328,816.242927,3.03574838
837.0560722,2.305193122,846.6518308,3.066357859
863.3625526,2.101228816,877.0779534,2.975058001
894.6009001,1.955823069,907.5092372,2.847216843
925.0282323,1.855959588,937.9367836,2.745836626
955.4563645,1.750431724,968.3591689,2.680997709
985.8839512,1.648766497,998.7768823,2.649234969
1016.313676,1.531962732,1029.193795,2.623142431
1077.176491,1.274531354,1059.611241,2.593269758
1107.608315,1.142862059,1090.030735,2.54890657
1138.037375,1.030771462,1120.452675,2.487217765
1168.464876,0.929706256,1150.876128,2.414818579
1198.890465,0.842186533,1181.301227,2.330763979
1229.314497,0.765692201,1211.727305,2.239779132
1259.736615,0.702743352,1242.153472,2.148164263
1288.709293,0.648229365,1272.579818,2.055289349
1288.709293,0.648229365,1303.006074,1.963044457
1288.709293,0.648229365,1329.352956,1.914511892